DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,8.9925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CAN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1982,14.43533,B,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1968,6.950833,B,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1986,9.119166,B,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,8.539166,B,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,9.495,B,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,10.77333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,2.7205,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,2.64125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,2.681667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,1.497083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.9201667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,3.1965,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.942167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CAN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,1.588883,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CAN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.770586,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CAN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.361192,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,6.006973,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,6.08287,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,6.945093,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,15.18833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,14.34083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,11.555,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,9.155833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,10.04833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,11.8925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,9.469167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,8.465834,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,8.088333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,6.813334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,6.495,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,7.055833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,7.854167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,7.905833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,6.771667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,6.995833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),COL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,11.68417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,9.836667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,9.63,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,8.335,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,8.906667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,9.9625,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,10.61667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,8.836667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,7.933333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,8.018333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,8.106667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1987,11.28433,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1988,9.88375,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,9.706333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1990,10.62867,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,9.262584,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,8.9875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,2.67775,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FIN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.0375,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1987,9.474167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1988,9.085834,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,8.781667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1990,9.916667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,9.038333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,8.585,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,6.7925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,7.224167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,7.534167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,6.334167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,5.585834,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.6475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.619167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.394166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,4.939167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,4.86,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.13,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.098333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.41,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,3.796667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.304167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.234167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,3.65,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,3.118333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,3.32,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,2.536667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,2.204167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,1.666667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,0.8425,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.4666667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,0.8091667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,0.7833334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,0.1308333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,-0.145,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.006666667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,1.700833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,2.994167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.2675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.255833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.8025,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,5.174167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,22.4975,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,9.666364,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.8841667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1971,9.385629,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1972,9.216305,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1973,10.88838,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1974,14.8531,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1975,14.1902,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1976,14.84633,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1977,13.09213,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1978,13.03879,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1979,15.30519,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1980,15.59728,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1981,17.54281,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1982,17.32946,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1983,14.12585,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1984,14.84548,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1985,12.98376,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1986,11.40143,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1987,11.43868,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1988,9.510081,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,9.316206,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1990,10.43798,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,9.523627,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,9.465211,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,7.700008,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,7.922217,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,8.253567,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,7.289992,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,6.295283,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.795158,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.711175,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.5125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,5.011667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,5.01,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.1325,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.076667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.329167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,3.765,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.305833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.525833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,5.225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,5.739167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,9.601666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,6.171667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,3.79,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,2.3675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,1.1825,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.7358333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,0.8016667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,13.26642,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,11.18733,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,10.51925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,12.20633,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,9.40125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,6.860833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.882333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.727667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.575167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,5.18875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,5.034333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.248083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.258833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.55525,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,4.046417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.48725,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.681334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,4.311167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,4.035833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,5.422833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,5.49275,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,4.316417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,2.893167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,1.713917,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,1.486333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,2.113,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,2.610333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,1.9515,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,1.168167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.8109167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,3.15675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,4.28325,A,0,2,
