freq,unit,geo\TIME_PERIOD,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,NR,PL51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24173.0,24078.0,23423.0,23054.0,22561.0,22409.0,22983.0,23011.0,22699.0,22805.0,22985.0,22675.0,22668.0,22672.0,22252.0,22199.0,21034.0,21088.0,21250.0,20955.0,20761.0,NaN
A,NR,PL52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5789.0,5498.0,5342.0,5365.0,5413.0,5671.0,5716.0,5679.0,5631.0,5805.0,5729.0,5656.0,5408.0,5573.0,5371.0,5191.0,4638.0,4898.0,5204.0,4739.0,4843.0,NaN
A,NR,PL61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16838.0,16935.0,16828.0,16598.0,16558.0,16764.0,16736.0,16784.0,16745.0,16956.0,17511.0,17662.0,17697.0,18120.0,18444.0,18414.0,17743.0,17727.0,18042.0,18007.0,18324.0,NaN
A,NR,PL62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8088.0,8410.0,8306.0,8256.0,8235.0,8403.0,8544.0,8224.0,8016.0,8002.0,7927.0,7876.0,7859.0,7948.0,8087.0,7782.0,7802.0,7895.0,7988.0,7776.0,7645.0,NaN
A,NR,PL63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12047.0,11681.0,11494.0,11279.0,11165.0,11518.0,12096.0,11868.0,11715.0,12004.0,12118.0,12873.0,13074.0,12992.0,13167.0,12682.0,12018.0,12237.0,11647.0,11478.0,10711.0,NaN
A,NR,PL71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15664.0,15430.0,14904.0,14337.0,14369.0,14846.0,14808.0,14667.0,14679.0,14065.0,14366.0,14256.0,14284.0,14086.0,13921.0,13472.0,12909.0,12896.0,13058.0,12590.0,12822.0,NaN
A,NR,PL72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9516.0,9381.0,9259.0,9230.0,9287.0,9667.0,9763.0,9595.0,9826.0,10081.0,9805.0,10077.0,10338.0,10373.0,10295.0,9861.0,9327.0,9321.0,9454.0,9323.0,9729.0,NaN
A,NR,PL81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14784.0,14644.0,14316.0,14321.0,14229.0,14816.0,14922.0,14589.0,14497.0,14457.0,13976.0,13867.0,13843.0,13798.0,13861.0,13834.0,12456.0,13234.0,13023.0,12737.0,11961.0,NaN
A,NR,PL82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13190.0,13843.0,13740.0,13961.0,14035.0,14537.0,14563.0,14451.0,14575.0,14783.0,14764.0,14765.0,15006.0,15075.0,14904.0,14686.0,14090.0,13859.0,14095.0,13641.0,13554.0,NaN
A,NR,PL84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7646.0,7556.0,7476.0,7330.0,7311.0,7473.0,7550.0,7280.0,7090.0,7066.0,7177.0,7227.0,7269.0,7171.0,7294.0,7253.0,6432.0,6723.0,7010.0,6742.0,6782.0,NaN
A,NR,PL91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18557.0,17806.0,18039.0,18954.0,17937.0,17585.0,NaN
A,NR,PL92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10511.0,9527.0,9407.0,9652.0,9256.0,9124.0,NaN
A,NR,PT,39410.0,39219.0,39290.0,40099.0,39720.0,39180.0,38262.0,38165.0,37809.0,37162.0,37459.0,37628.0,37372.0,36605.0,36220.0,35803.0,35635.0,35646.0,35601.0,35815.0,35478.0,34522.0,34890.0,35037.0,34953.0,35409.0,36092.0,36019.0,36296.0,35924.0,35754.0,NaN
A,NR,PT11,11677.0,11566.0,11682.0,11756.0,11587.0,11533.0,11485.0,11501.0,11338.0,10763.0,11157.0,11226.0,11215.0,11169.0,10851.0,10484.0,10620.0,10840.0,10853.0,10903.0,10895.0,10897.0,10766.0,11087.0,11229.0,11465.0,11950.0,12204.0,12173.0,12272.0,12178.0,NaN
A,NR,PT15,785.0,780.0,764.0,752.0,774.0,766.0,790.0,873.0,900.0,900.0,864.0,873.0,849.0,961.0,960.0,896.0,902.0,923.0,1000.0,1111.0,1170.0,1127.0,1104.0,1105.0,1128.0,1247.0,1200.0,1164.0,1221.0,1142.0,1137.0,NaN
A,NR,PT19,NaN,NaN,NaN,NaN,NaN,NaN,7607.0,7506.0,7440.0,7300.0,7383.0,7540.0,7377.0,6939.0,6931.0,7209.0,6911.0,6768.0,6510.0,6516.0,6230.0,5853.0,5955.0,6075.0,6056.0,5999.0,6072.0,5990.0,5795.0,5759.0,5775.0,NaN
A,NR,PT1A,NaN,NaN,NaN,NaN,NaN,NaN,10987.0,10804.0,10691.0,10667.0,10635.0,10551.0,10370.0,10178.0,10043.0,9792.0,9865.0,9796.0,9753.0,9760.0,9590.0,9467.0,9473.0,9509.0,9257.0,9255.0,9368.0,9279.0,9313.0,9215.0,9095.0,NaN
A,NR,PT1B,NaN,NaN,NaN,NaN,NaN,NaN,1447.0,1481.0,1458.0,1451.0,1433.0,1389.0,1410.0,1376.0,1454.0,1462.0,1457.0,1458.0,1402.0,1342.0,1557.0,1369.0,1683.0,1439.0,1467.0,1579.0,1552.0,1509.0,1548.0,1457.0,1478.0,NaN
A,NR,PT1C,NaN,NaN,NaN,NaN,NaN,NaN,1336.0,1348.0,1364.0,1402.0,1282.0,1341.0,1373.0,1333.0,1308.0,1262.0,1190.0,1218.0,1293.0,1290.0,1244.0,1162.0,1187.0,1142.0,1083.0,1077.0,1086.0,1028.0,1036.0,1051.0,1054.0,NaN
A,NR,PT1D,NaN,NaN,NaN,NaN,NaN,NaN,1550.0,1535.0,1513.0,1539.0,1547.0,1557.0,1611.0,1488.0,1508.0,1516.0,1539.0,1482.0,1480.0,1516.0,1416.0,1333.0,1357.0,1347.0,1452.0,1461.0,1429.0,1417.0,1438.0,1377.0,1345.0,NaN
A,NR,PT20,1359.0,1345.0,1336.0,1330.0,1384.0,1388.0,1399.0,1438.0,1431.0,1433.0,1456.0,1456.0,1494.0,1485.0,1487.0,1505.0,1510.0,1513.0,1503.0,1517.0,1509.0,1492.0,1506.0,1520.0,1480.0,1480.0,1484.0,1505.0,1609.0,1553.0,1626.0,NaN
A,NR,PT30,1769.0,1807.0,1807.0,1796.0,1783.0,1790.0,1661.0,1679.0,1674.0,1707.0,1702.0,1695.0,1673.0,1676.0,1678.0,1677.0,1641.0,1648.0,1807.0,1860.0,1867.0,1822.0,1859.0,1813.0,1801.0,1846.0,1951.0,1923.0,2163.0,2098.0,2066.0,NaN
A,NR,RO,179082.0,174900.0,173311.0,170954.0,166411.0,164526.0,170213.0,172656.0,173381.0,167099.0,146620.0,146096.0,146529.0,145529.0,140889.0,141327.0,142203.0,134736.0,130970.0,132303.0,133354.0,133619.0,134572.0,134763.0,134998.0,135691.0,136715.0,137191.0,137786.0,138618.0,138846.0,NaN
A,NR,RO11,24197.0,23658.0,23853.0,23593.0,23251.0,23296.0,23618.0,24041.0,24191.0,23424.0,20074.0,20316.0,20501.0,20284.0,20176.0,19798.0,19857.0,18251.0,18114.0,18129.0,18227.0,18068.0,18292.0,18329.0,18416.0,18580.0,18674.0,18800.0,18837.0,19002.0,19075.0,NaN
A,NR,RO12,23223.0,22953.0,22798.0,22154.0,21290.0,21226.0,21722.0,22144.0,22144.0,20904.0,18489.0,18671.0,18666.0,18542.0,18089.0,17809.0,18070.0,16390.0,16073.0,16266.0,16660.0,16672.0,16599.0,16675.0,16684.0,16692.0,16866.0,17108.0,17121.0,17081.0,17078.0,NaN
A,NR,RO21,28321.0,28105.0,28251.0,27667.0,26844.0,26535.0,27401.0,26811.0,27006.0,25651.0,22321.0,21855.0,21984.0,22031.0,21663.0,22140.0,22231.0,21034.0,20209.0,20700.0,20751.0,20920.0,21049.0,20955.0,20952.0,21113.0,21209.0,20926.0,20928.0,21294.0,21401.0,NaN
A,NR,RO22,19764.0,19164.0,18662.0,18399.0,17801.0,17678.0,18147.0,18825.0,18781.0,18368.0,16544.0,16501.0,16486.0,16369.0,15905.0,15861.0,15816.0,14655.0,14317.0,14408.0,14487.0,14603.0,14622.0,14642.0,14653.0,14865.0,14864.0,14934.0,14962.0,14888.0,14899.0,NaN
A,NR,RO31,22067.0,21229.0,21103.0,20709.0,19969.0,19562.0,21464.0,21466.0,21745.0,20773.0,17500.0,17378.0,17444.0,17397.0,16379.0,16326.0,16730.0,15713.0,14707.0,14799.0,14920.0,14974.0,14819.0,14852.0,14819.0,14929.0,15056.0,15185.0,15305.0,15349.0,15357.0,NaN
A,NR,RO32,23745.0,23120.0,22107.0,21999.0,21728.0,21381.0,21443.0,23547.0,23847.0,24612.0,23199.0,23028.0,23095.0,22625.0,21716.0,22336.0,22264.0,22394.0,21996.0,22395.0,22784.0,22735.0,23392.0,23398.0,23361.0,23371.0,23785.0,23869.0,24075.0,24310.0,24272.0,NaN
A,NR,RO41,17530.0,17067.0,16758.0,16505.0,16008.0,15948.0,16655.0,16794.0,16729.0,15971.0,13799.0,13586.0,13599.0,13591.0,12866.0,12901.0,12975.0,12762.0,12352.0,12366.0,12432.0,12581.0,12593.0,12732.0,12737.0,12839.0,12940.0,13028.0,13243.0,13354.0,13448.0,NaN
A,NR,RO42,20235.0,19604.0,19779.0,19928.0,19520.0,18900.0,19763.0,19028.0,18938.0,17396.0,14694.0,14761.0,14754.0,14690.0,14095.0,14156.0,14260.0,13537.0,13202.0,13240.0,13093.0,13066.0,13206.0,13180.0,13376.0,13302.0,13321.0,13341.0,13315.0,13340.0,13316.0,NaN
A,NR,RS,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41086.0,39464.0,39230.0,39201.0,39299.0,39276.0,39171.0,39396.0,39395.0,39594.0,39458.0,39377.0,39399.0,39516.0,39337.0,39405.0,39241.0,39903.0,NaN
A,NR,RS11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10889.0,10798.0,10573.0,10652.0,10661.0,10554.0,10490.0,10505.0,10517.0,10517.0,10504.0,10504.0,10583.0,10588.0,10594.0,10591.0,10614.0,10634.0,NaN
A,NR,RS12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11225.0,10583.0,10485.0,10438.0,10435.0,10588.0,10641.0,10776.0,10779.0,10746.0,10773.0,10773.0,10627.0,10738.0,10660.0,10538.0,10564.0,11190.0,NaN
A,NR,RS21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9571.0,9115.0,9245.0,9201.0,9403.0,9223.0,9198.0,9189.0,9241.0,9289.0,9307.0,9287.0,9265.0,9218.0,9254.0,9286.0,9244.0,9215.0,NaN
A,NR,RS22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9401.0,8968.0,8927.0,8910.0,8800.0,8911.0,8842.0,8926.0,8858.0,9042.0,8874.0,8813.0,8924.0,8972.0,8829.0,8990.0,8819.0,8864.0,NaN
A,NR,SE,52991.0,45537.0,42359.0,38139.0,34885.0,33234.0,32755.0,31765.0,29122.0,27925.0,27332.0,27088.0,26478.0,26223.0,26196.0,25862.0,25693.0,25566.0,25517.0,25290.0,24894.0,24608.0,23904.0,23209.0,22247.0,21707.0,21280.0,21184.0,20855.0,19921.0,19747.0,NaN
A,NR,SE11,8992.0,NaN,NaN,NaN,NaN,NaN,NaN,5146.0,4938.0,5073.0,5055.0,5359.0,4963.0,4741.0,4758.0,4689.0,4726.0,4864.0,4981.0,5138.0,5199.0,5164.0,5163.0,5233.0,4946.0,4810.0,4818.0,5244.0,5036.0,4918.0,4982.0,NaN
A,NR,SE12,8592.0,NaN,NaN,NaN,NaN,NaN,NaN,4886.0,5160.0,4900.0,4784.0,4654.0,4635.0,4644.0,4663.0,4540.0,4561.0,4533.0,4416.0,4362.0,4227.0,4158.0,3973.0,3863.0,3684.0,3640.0,3615.0,3612.0,3579.0,3361.0,3271.0,NaN
A,NR,SE21,5513.0,NaN,NaN,NaN,NaN,NaN,NaN,3121.0,2779.0,2624.0,2562.0,2495.0,2431.0,2404.0,2375.0,2328.0,2286.0,2307.0,2313.0,2311.0,2285.0,2296.0,2237.0,2117.0,1956.0,1932.0,1902.0,1847.0,1836.0,1796.0,1767.0,NaN
A,NR,SE22,7854.0,NaN,NaN,NaN,NaN,NaN,NaN,4605.0,4240.0,4229.0,4087.0,4067.0,4032.0,4053.0,3993.0,3899.0,3887.0,3915.0,3882.0,3774.0,3600.0,3521.0,3387.0,3334.0,3313.0,3173.0,3085.0,2808.0,2978.0,2942.0,2885.0,NaN
A,NR,SE23,11030.0,NaN,NaN,NaN,NaN,NaN,NaN,6355.0,6019.0,5431.0,5285.0,5264.0,5297.0,5310.0,5329.0,5329.0,5247.0,5055.0,5087.0,4843.0,4839.0,4891.0,4726.0,4420.0,4221.0,4185.0,4004.0,3904.0,3837.0,3512.0,3466.0,NaN
A,NR,SE31,4396.0,NaN,NaN,NaN,NaN,NaN,NaN,3760.0,2582.0,2349.0,2330.0,2170.0,2179.0,2146.0,2180.0,2177.0,2127.0,2129.0,2099.0,2145.0,2098.0,2038.0,1987.0,1918.0,1878.0,1769.0,1749.0,1739.0,1658.0,1573.0,1565.0,NaN
A,NR,SE32,2821.0,NaN,NaN,NaN,NaN,NaN,NaN,1517.0,1294.0,1270.0,1257.0,1231.0,1188.0,1169.0,1157.0,1163.0,1130.0,1046.0,1045.0,1047.0,1040.0,1001.0,989.0,913.0,908.0,885.0,856.0,828.0,764.0,729.0,768.0,NaN
A,NR,SE33,3793.0,NaN,NaN,NaN,NaN,NaN,NaN,2375.0,2110.0,2049.0,1972.0,1848.0,1753.0,1756.0,1741.0,1737.0,1729.0,1717.0,1694.0,1670.0,1606.0,1539.0,1444.0,1411.0,1341.0,1314.0,1252.0,1203.0,1167.0,1092.0,1042.0,NaN
A,NR,SI,11540.0,11493.0,11411.0,11276.0,11233.0,11097.0,10959.0,10745.0,10286.0,10147.0,9895.0,9584.0,9666.0,9567.0,9414.0,9586.0,9389.0,9367.0,9493.0,9349.0,9377.0,9356.0,9315.0,9266.0,9294.0,9183.0,9256.0,8994.0,8958.0,8704.0,8583.0,NaN
A,NR,SI03,5141.0,5116.0,5054.0,5027.0,4999.0,4893.0,4775.0,4679.0,4502.0,4388.0,4214.0,3968.0,3939.0,3908.0,3917.0,4051.0,3941.0,3925.0,4037.0,4039.0,4107.0,4113.0,4085.0,4072.0,4092.0,4047.0,4124.0,3893.0,3833.0,3807.0,3755.0,NaN
A,NR,SI04,6399.0,6377.0,6357.0,6249.0,6234.0,6204.0,6184.0,6066.0,5784.0,5759.0,5681.0,5616.0,5727.0,5659.0,5497.0,5535.0,5448.0,5442.0,5456.0,5310.0,5270.0,5243.0,5230.0,5194.0,5202.0,5136.0,5132.0,5101.0,5125.0,4897.0,4828.0,NaN
A,NR,SK,NaN,NaN,NaN,44700.0,43847.0,43348.0,42915.0,42333.0,41249.0,40714.0,38938.0,37129.0,36471.0,36185.0,36449.0,35452.0,35248.0,34850.0,32663.0,31963.0,31416.0,31348.0,31172.0,31412.0,31659.0,31026.0,31422.0,31016.0,30911.0,30914.0,30718.0,NaN
A,NR,SK01,NaN,NaN,NaN,6700.0,7153.0,7104.0,6949.0,7162.0,6826.0,6777.0,5957.0,5732.0,5572.0,5504.0,5446.0,5361.0,5294.0,5209.0,4878.0,4916.0,4812.0,4737.0,4746.0,4770.0,4790.0,4755.0,4753.0,4579.0,4682.0,4720.0,4703.0,NaN
A,NR,SK02,NaN,NaN,NaN,12914.0,12337.0,12093.0,12043.0,11725.0,11543.0,11224.0,10928.0,10312.0,10136.0,10098.0,10251.0,9877.0,9728.0,9653.0,9023.0,8670.0,8689.0,8704.0,8704.0,8651.0,8655.0,8240.0,8607.0,8434.0,8365.0,8387.0,8422.0,NaN
A,NR,SK03,NaN,NaN,NaN,10769.0,10382.0,10267.0,10252.0,9972.0,9681.0,9666.0,9315.0,8929.0,8807.0,8652.0,8711.0,8554.0,8611.0,8424.0,7867.0,7817.0,7848.0,7841.0,7845.0,7800.0,7819.0,7767.0,7811.0,7814.0,7835.0,7824.0,7699.0,NaN
A,NR,SK04,NaN,NaN,NaN,14317.0,13975.0,13884.0,13671.0,13474.0,13199.0,13047.0,12738.0,12156.0,11956.0,11931.0,12041.0,11660.0,11615.0,11564.0,10895.0,10560.0,10067.0,10066.0,9877.0,10191.0,10395.0,10264.0,10251.0,10189.0,10029.0,9983.0,9894.0,NaN
A,NR,TR,NaN,134665.0,136072.0,139919.0,144984.0,148987.0,153465.0,134950.0,140710.0,164471.0,165465.0,166707.0,170972.0,174342.0,178000.0,183183.0,188638.0,200239.0,194504.0,200072.0,202031.0,206836.0,209648.0,217771.0,225863.0,231913.0,237504.0,251182.0,254497.0,262190.0,266594.0,NaN
A,NR,TR10,NaN,30943.0,30369.0,31350.0,31904.0,32748.0,33821.0,26298.0,27210.0,30961.0,30003.0,30504.0,30219.0,29586.0,28958.0,32052.0,32879.0,33740.0,31307.0,32235.0,33104.0,33581.0,34089.0,36124.0,37954.0,39328.0,40697.0,46382.0,46960.0,47968.0,46872.0,NaN
A,NR,TR21,NaN,2103.0,2103.0,2164.0,2209.0,2484.0,2519.0,2872.0,3111.0,3938.0,3733.0,3737.0,4265.0,4177.0,4094.0,4322.0,4350.0,4476.0,4407.0,4522.0,4551.0,4731.0,4796.0,5396.0,5536.0,5511.0,5596.0,5969.0,6172.0,6172.0,6194.0,NaN
A,NR,TR22,NaN,3131.0,3166.0,3217.0,3248.0,3268.0,3442.0,3318.0,3409.0,3998.0,4006.0,4126.0,4082.0,4505.0,4280.0,4346.0,4486.0,4682.0,4334.0,4364.0,4370.0,4303.0,4362.0,4352.0,4678.0,4994.0,5019.0,5068.0,5164.0,5184.0,5184.0,NaN
A,NR,TR31,NaN,8323.0,8461.0,8679.0,8963.0,9195.0,9710.0,9339.0,9410.0,10912.0,10881.0,11354.0,11118.0,10945.0,11186.0,11610.0,11547.0,11758.0,11178.0,11414.0,11361.0,11452.0,11466.0,11421.0,11922.0,11982.0,12248.0,12077.0,12329.0,12543.0,14547.0,NaN
A,NR,TR32,NaN,3846.0,3932.0,3988.0,4134.0,4369.0,4330.0,4388.0,4836.0,5031.0,5110.0,5388.0,5627.0,5463.0,5778.0,5989.0,5852.0,6512.0,6456.0,6656.0,7181.0,7534.0,7813.0,7974.0,8379.0,8416.0,8478.0,8658.0,8972.0,9098.0,9388.0,NaN
A,NR,TR33,NaN,5040.0,5080.0,5308.0,5788.0,6132.0,6282.0,6274.0,6560.0,6743.0,6832.0,7268.0,7265.0,8009.0,8182.0,7766.0,7910.0,7997.0,8422.0,8521.0,8557.0,8689.0,8857.0,9198.0,9612.0,9886.0,10036.0,10232.0,10344.0,10428.0,10240.0,NaN
A,NR,TR41,NaN,6299.0,6324.0,6730.0,6730.0,6855.0,6885.0,6722.0,6847.0,8287.0,8048.0,8565.0,9095.0,9550.0,9594.0,9834.0,9699.0,10611.0,10213.0,10391.0,10351.0,10587.0,10611.0,10702.0,10471.0,11243.0,11921.0,12718.0,12634.0,12619.0,12725.0,NaN
A,NR,TR42,NaN,3775.0,3985.0,4670.0,5015.0,5060.0,5190.0,3491.0,3801.0,4616.0,5012.0,5220.0,5586.0,5693.0,6419.0,6706.0,6943.0,7355.0,7516.0,8020.0,8214.0,8752.0,9156.0,9049.0,8933.0,9071.0,9368.0,10201.0,10328.0,10443.0,10980.0,NaN
A,NR,TR51,NaN,14311.0,14342.0,14366.0,14463.0,14842.0,15181.0,12793.0,12933.0,18347.0,19687.0,18716.0,18331.0,18860.0,19674.0,19523.0,20274.0,22110.0,18508.0,18608.0,18032.0,18641.0,18109.0,18840.0,18384.0,18291.0,19326.0,19834.0,19250.0,23882.0,25020.0,NaN
A,NR,TR52,NaN,2961.0,2923.0,3056.0,3056.0,3161.0,3261.0,3657.0,3926.0,4593.0,4617.0,4490.0,5085.0,4966.0,5154.0,5098.0,5404.0,7118.0,7278.0,7387.0,7293.0,7298.0,6947.0,7635.0,7615.0,8125.0,8195.0,9182.0,9356.0,9361.0,9441.0,NaN
A,NR,TR61,NaN,5024.0,5219.0,5254.0,5463.0,5661.0,6186.0,5333.0,5750.0,6222.0,5897.0,5945.0,6470.0,6644.0,6739.0,6574.0,6867.0,7314.0,7797.0,7653.0,7690.0,7813.0,8230.0,8401.0,9459.0,9952.0,10170.0,10339.0,10510.0,10484.0,10438.0,NaN
A,NR,TR62,NaN,6307.0,6866.0,6641.0,6731.0,7081.0,7341.0,6533.0,6533.0,6971.0,7278.0,7228.0,7842.0,8146.0,8361.0,8349.0,8377.0,9180.0,9353.0,9515.0,9677.0,9911.0,10294.0,10250.0,11721.0,11793.0,11907.0,12383.0,12590.0,12882.0,12273.0,NaN
A,NR,TR63,NaN,2370.0,2370.0,2679.0,2898.0,2832.0,2982.0,2533.0,2751.0,3275.0,3716.0,3530.0,3839.0,3972.0,4168.0,4562.0,4687.0,5217.0,5360.0,5718.0,5864.0,6444.0,6969.0,7814.0,8135.0,8429.0,8446.0,8761.0,9007.0,8994.0,9813.0,NaN
A,NR,TR71,NaN,2139.0,2149.0,2149.0,2449.0,2564.0,2679.0,2246.0,2295.0,2977.0,2901.0,2768.0,2879.0,2910.0,2985.0,3089.0,3315.0,3834.0,3456.0,3537.0,3273.0,3469.0,3655.0,3727.0,4047.0,4108.0,4145.0,4220.0,4738.0,4740.0,4745.0,NaN
A,NR,TR72,NaN,5044.0,5044.0,5044.0,5134.0,5234.0,5550.0,5114.0,5522.0,5976.0,5812.0,6081.0,5706.0,5853.0,5936.0,6049.0,6298.0,6789.0,7359.0,7417.0,7437.0,7527.0,7491.0,7739.0,7923.0,8472.0,8489.0,8649.0,9068.0,8974.0,8998.0,NaN
A,NR,TR81,NaN,2461.0,2591.0,2590.0,2615.0,2615.0,2645.0,2288.0,2422.0,2768.0,3071.0,2775.0,3068.0,2869.0,3080.0,2989.0,3036.0,2906.0,3095.0,3135.0,3146.0,3126.0,3240.0,3279.0,3242.0,3343.0,3375.0,3474.0,3469.0,3565.0,3571.0,NaN
A,NR,TR82,NaN,2398.0,2388.0,2403.0,2403.0,2453.0,2528.0,2012.0,2036.0,2327.0,2140.0,2104.0,2125.0,2312.0,2096.0,1948.0,2021.0,1936.0,2043.0,2193.0,2036.0,2053.0,1947.0,2034.0,2075.0,2100.0,2140.0,2370.0,2381.0,2427.0,2319.0,NaN
A,NR,TR83,NaN,5997.0,6002.0,6338.0,6468.0,6493.0,6723.0,6541.0,6739.0,7849.0,7798.0,7628.0,7855.0,8088.0,8012.0,7723.0,8235.0,8207.0,8134.0,8235.0,8205.0,8554.0,8489.0,8513.0,9036.0,9320.0,9677.0,10073.0,10165.0,10148.0,10114.0,NaN
A,NR,TR90,NaN,6362.0,6337.0,6462.0,6597.0,6752.0,6817.0,6164.0,6564.0,6977.0,7199.0,7175.0,7460.0,7366.0,7562.0,7449.0,8036.0,8097.0,8005.0,8426.0,8336.0,8303.0,8137.0,8555.0,8623.0,8748.0,8840.0,9571.0,9313.0,9310.0,9220.0,NaN
A,NR,TRA1,NaN,2939.0,2939.0,2814.0,3611.0,3611.0,3686.0,3266.0,3265.0,4117.0,4169.0,4214.0,4407.0,4179.0,4252.0,4407.0,4685.0,4693.0,4279.0,4317.0,4380.0,4336.0,4412.0,4080.0,4302.0,4363.0,4363.0,4533.0,4668.0,4599.0,4564.0,NaN
A,NR,TRA2,NaN,815.0,865.0,880.0,930.0,940.0,940.0,928.0,853.0,1302.0,1282.0,1177.0,1385.0,1718.0,1729.0,1767.0,1872.0,1803.0,1763.0,2087.0,2139.0,2126.0,2101.0,2051.0,2112.0,2129.0,2144.0,2229.0,2220.0,2231.0,2266.0,NaN
A,NR,TRB1,NaN,3597.0,3602.0,3687.0,4057.0,4104.0,4254.0,3689.0,4206.0,4746.0,4630.0,4916.0,5451.0,5523.0,5413.0,5709.0,5485.0,6009.0,6062.0,6006.0,6079.0,6197.0,6447.0,6161.0,6575.0,6792.0,6800.0,7038.0,7288.0,7639.0,7504.0,NaN
A,NR,TRB2,NaN,1545.0,1570.0,1620.0,2060.0,2135.0,2135.0,2004.0,2197.0,2615.0,2860.0,2893.0,3175.0,3173.0,3697.0,3880.0,4070.0,4128.0,3969.0,4033.0,4391.0,4514.0,4538.0,4928.0,4941.0,4976.0,5188.0,5208.0,5293.0,5344.0,5388.0,NaN
A,NR,TRC1,NaN,2320.0,2640.0,2895.0,2895.0,3095.0,3095.0,2653.0,2785.0,3013.0,2901.0,2900.0,3157.0,3483.0,3784.0,4074.0,4286.0,4854.0,4815.0,5443.0,5663.0,5924.0,6071.0,7243.0,7513.0,7640.0,7937.0,8205.0,8368.0,9138.0,10481.0,NaN
A,NR,TRC2,NaN,3535.0,3710.0,3810.0,3984.0,4094.0,4094.0,3568.0,3855.0,4799.0,4651.0,4776.0,4422.0,4845.0,4969.0,5300.0,5407.0,6312.0,6367.0,7025.0,7397.0,7378.0,7652.0,8269.0,8445.0,8666.0,8739.0,8871.0,9126.0,9191.0,9225.0,NaN
A,NR,TRC3,NaN,1080.0,1095.0,1125.0,1179.0,1209.0,1189.0,926.0,894.0,1111.0,1231.0,1229.0,1058.0,1507.0,1898.0,2068.0,2617.0,2601.0,3028.0,3214.0,3304.0,3593.0,3769.0,4036.0,4230.0,4235.0,4260.0,4937.0,4784.0,4826.0,5084.0,NaN
A,P_HTHAB,AT,775.83,770.06,765.94,758.27,750.44,737.95,729.15,718.77,712.45,712.2,708.97,713.48,713.96,715.16,725.91,722.65,723.23,722.54,727.15,730.25,731.76,731.65,735.29,731.91,731.53,725.66,718.9,705.1,691.47,671.75,660.4,NaN
A,P_HTHAB,AT11,575.94,589.57,594.0,581.05,576.28,557.88,555.49,548.68,554.47,561.97,531.3,538.79,536.75,556.52,564.01,554.81,548.34,548.68,523.8,584.8,593.32,590.25,585.82,598.77,617.86,603.89,587.21,574.48,549.53,529.7,539.46,NaN
A,P_HTHAB,AT12,666.03,660.73,664.36,657.09,652.26,640.16,635.51,624.01,621.33,612.03,609.64,617.99,623.05,630.74,654.41,663.47,665.44,678.79,670.92,676.17,677.54,687.91,687.67,681.18,668.84,672.53,671.36,672.38,661.95,646.5,647.34,NaN
A,P_HTHAB,AT13,766.49,773.5,775.02,760.79,762.06,744.46,734.18,729.86,717.21,728.7,722.95,711.73,701.66,694.6,705.93,697.97,708.41,707.99,723.32,718.16,733.23,751.26,781.82,777.66,775.6,754.73,751.91,727.43,701.36,674.96,660.56,NaN
A,P_HTHAB,AT21,989.59,968.55,943.95,916.32,925.41,918.82,920.78,905.45,905.62,907.76,917.39,906.34,916.68,934.33,942.53,927.55,906.52,893.68,886.37,880.49,868.9,857.49,855.53,836.63,810.07,818.81,803.93,764.12,774.19,763.48,750.66,NaN
