freq,citizen,sex,age,unit,geo\TIME_PERIOD,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,FOR,F,Y_GE20,PC_POP,EU27_2020,1.5,1.5,1.4,1.3,1.2,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.6,1.6,1.8,2.1,2.3
A,FOR,F,Y_GE20,PC_POP,FI,0.6,0.7,0.8,0.9,0.9,1.0,0.8,1.1,0.9,0.7,0.8,0.7,0.9,1.3,1.5,1.9,2.2
A,FOR,F,Y_GE20,PC_POP,FR,1.2,1.1,1.1,1.2,1.1,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.1,1.1,1.2,1.2
A,FOR,F,Y_GE20,PC_POP,HR,0.1,0.1,NaN,0.1,0.1,0.1,NaN,NaN,NaN,NaN,0.2,0.1,0.1,0.1,0.1,0.1,0.2
A,FOR,F,Y_GE20,PC_POP,HU,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3
A,FOR,F,Y_GE20,PC_POP,IE,8.6,8.2,6.9,5.7,4.5,3.6,3.6,3.8,4.2,4.4,5.1,5.0,4.5,3.8,4.6,5.7,6.2
A,FOR,F,Y_GE20,PC_POP,IS,NaN,NaN,NaN,1.4,1.0,1.3,1.3,0.9,NaN,NaN,0.5,1.3,1.6,2.2,2.6,2.7,2.5
A,FOR,F,Y_GE20,PC_POP,IT,1.4,1.5,1.6,1.6,1.5,1.3,1.1,1.0,1.0,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8
A,FOR,F,Y_GE20,PC_POP,LT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.2,0.2,0.2,0.2,0.3,0.5,1.0
A,FOR,F,Y_GE20,PC_POP,LU,8.0,8.9,8.8,10.0,11.1,10.7,10.7,11.3,12.8,12.6,14.2,13.8,13.5,4.0,9.4,10.3,13.6
A,FOR,F,Y_GE20,PC_POP,LV,0.2,0.4,0.3,NaN,0.2,0.3,0.3,0.5,0.3,0.3,0.4,0.2,0.3,NaN,NaN,NaN,0.6
A,FOR,F,Y_GE20,PC_POP,ME,NaN,NaN,NaN,NaN,0.7,NaN,0.9,0.8,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,F,Y_GE20,PC_POP,MK,NaN,NaN,0.1,0.1,0.1,0.1,0.1,NaN,0.1,0.1,NaN,0.1,0.1,NaN,NaN,NaN,NaN
A,FOR,F,Y_GE20,PC_POP,MT,NaN,0.2,0.4,NaN,NaN,0.5,1.0,1.4,0.8,3.2,6.4,9.0,8.5,8.6,7.7,9.7,8.9
A,FOR,F,Y_GE20,PC_POP,NL,0.9,0.8,0.8,0.8,0.9,0.9,0.8,0.9,0.8,1.0,1.1,1.2,1.2,2.4,1.9,2.3,2.7
A,FOR,F,Y_GE20,PC_POP,NO,2.0,2.3,2.7,3.2,3.8,4.1,3.4,4.1,3.5,3.4,4.6,3.5,3.5,1.9,1.9,2.4,2.8
A,FOR,F,Y_GE20,PC_POP,PL,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.2,0.2,0.3,0.3,0.4,0.4,0.1,0.2,0.6,0.9
A,FOR,F,Y_GE20,PC_POP,PT,1.3,1.4,1.2,0.8,0.6,0.6,0.5,0.5,0.5,0.5,0.8,1.3,1.4,0.6,1.2,2.4,2.4
A,FOR,F,Y_GE20,PC_POP,RO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1
A,FOR,F,Y_GE20,PC_POP,RS,NaN,NaN,NaN,NaN,NaN,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1
A,FOR,F,Y_GE20,PC_POP,SE,1.8,2.0,2.3,2.5,2.5,2.7,2.9,2.9,3.1,3.4,3.8,4.3,4.5,3.7,3.3,3.1,3.1
A,FOR,F,Y_GE20,PC_POP,SI,0.3,0.3,0.4,0.5,1.0,1.0,1.0,0.9,1.0,1.0,1.3,1.5,1.5,1.1,1.3,1.5,1.4
A,FOR,F,Y_GE20,PC_POP,SK,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,NaN,NaN,NaN,0.1,0.2,NaN,NaN,NaN,0.3
A,FOR,F,Y_GE20,PC_POP,UK,3.6,3.5,3.2,3.4,3.2,3.0,3.2,3.3,3.6,3.5,3.3,3.3,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,AT,2.8,2.5,2.3,2.6,2.9,3.1,3.6,4.2,4.7,5.4,4.8,4.9,4.7,4.1,4.2,5.1,5.8
A,FOR,M,Y15-64,PC_POP,BA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,BE,2.8,3.0,3.2,3.6,3.6,3.7,4.2,3.3,3.2,3.0,2.9,3.3,3.3,2.7,2.8,3.1,3.9
A,FOR,M,Y15-64,PC_POP,BG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,CH,6.3,7.0,4.8,5.2,7.4,7.9,7.9,8.5,8.5,8.4,8.0,7.8,7.7,7.7,7.9,8.5,8.7
A,FOR,M,Y15-64,PC_POP,CY,8.3,9.4,10.8,9.9,9.0,6.7,5.0,4.7,5.6,5.9,6.8,7.7,10.3,8.5,9.6,10.8,11.7
A,FOR,M,Y15-64,PC_POP,CZ,0.4,0.5,0.4,0.4,0.3,0.4,0.3,0.4,0.5,0.5,0.4,0.6,0.6,0.7,0.9,1.2,1.6
A,FOR,M,Y15-64,PC_POP,DE,1.6,1.6,1.2,1.3,1.6,1.9,2.4,3.1,4.5,5.0,5.2,4.9,3.4,4.4,4.5,5.2,5.5
A,FOR,M,Y15-64,PC_POP,DK,0.8,1.1,1.1,1.4,1.7,1.9,2.2,2.4,2.2,2.8,2.8,2.6,2.7,1.6,1.3,1.4,2.6
A,FOR,M,Y15-64,PC_POP,EA20,2.1,2.0,1.7,1.6,1.5,1.5,1.5,1.7,2.1,2.3,2.4,2.5,2.2,2.3,2.5,2.9,3.2
A,FOR,M,Y15-64,PC_POP,EE,0.4,0.4,0.3,NaN,NaN,NaN,NaN,NaN,0.6,1.0,0.9,0.9,1.1,1.5,1.6,1.7,3.5
A,FOR,M,Y15-64,PC_POP,EL,1.9,2.1,1.9,1.7,1.4,0.9,0.7,0.5,0.4,0.4,0.4,0.6,0.5,0.3,0.2,0.2,0.2
A,FOR,M,Y15-64,PC_POP,ES,5.3,4.7,4.0,3.0,2.0,1.2,1.2,1.2,1.2,1.4,1.8,2.4,2.6,2.7,3.2,3.6,4.3
A,FOR,M,Y15-64,PC_POP,EU27_2020,1.7,1.6,1.4,1.4,1.3,1.2,1.3,1.4,1.8,1.9,2.1,2.2,1.9,2.0,2.1,2.5,2.7
A,FOR,M,Y15-64,PC_POP,FI,0.7,0.9,0.9,1.0,1.2,1.3,1.0,1.0,0.9,0.8,1.0,1.2,1.2,1.5,1.7,2.2,2.7
A,FOR,M,Y15-64,PC_POP,FR,1.3,1.2,0.9,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.4,1.2,1.2,1.2,1.2
A,FOR,M,Y15-64,PC_POP,HR,NaN,NaN,NaN,0.1,NaN,0.1,NaN,NaN,NaN,NaN,0.1,NaN,0.1,NaN,0.1,0.3,0.3
A,FOR,M,Y15-64,PC_POP,HU,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.5
A,FOR,M,Y15-64,PC_POP,IE,10.9,9.8,7.8,6.0,4.5,3.7,3.8,4.4,4.7,5.2,5.8,6.3,5.6,4.3,5.4,6.0,6.6
A,FOR,M,Y15-64,PC_POP,IS,NaN,NaN,NaN,1.7,0.9,1.5,1.3,1.2,NaN,NaN,0.6,1.9,2.1,2.6,2.6,2.9,2.8
A,FOR,M,Y15-64,PC_POP,IT,1.2,1.3,1.5,1.4,1.4,1.1,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.8
A,FOR,M,Y15-64,PC_POP,LT,NaN,NaN,NaN,NaN,NaN,NaN,0.2,NaN,0.2,0.2,0.3,0.4,0.5,0.3,0.6,0.5,1.1
A,FOR,M,Y15-64,PC_POP,LU,10.2,10.5,10.2,12.5,13.4,11.8,12.4,13.6,14.8,14.1,16.4,18.3,16.1,5.8,11.5,12.4,17.1
A,FOR,M,Y15-64,PC_POP,LV,0.2,0.3,NaN,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.6,NaN,NaN,NaN,1.0
A,FOR,M,Y15-64,PC_POP,ME,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,MK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,MT,NaN,0.3,0.4,NaN,0.5,0.9,1.0,1.4,1.4,4.6,7.8,11.6,9.5,8.1,10.9,17.6,15.5
A,FOR,M,Y15-64,PC_POP,NL,0.6,0.5,0.5,0.6,0.7,0.8,0.8,0.8,0.7,1.1,1.4,1.4,1.1,3.0,2.4,3.0,3.4
A,FOR,M,Y15-64,PC_POP,NO,2.3,2.8,3.2,3.7,4.6,5.2,4.7,5.5,4.5,4.2,5.6,4.4,4.2,2.7,3.1,3.3,3.0
A,FOR,M,Y15-64,PC_POP,PL,0.1,NaN,0.1,NaN,0.0,0.1,0.1,0.2,0.3,0.4,0.5,0.7,0.6,0.1,0.2,0.7,1.0
A,FOR,M,Y15-64,PC_POP,PT,1.1,1.2,1.2,0.8,0.5,0.6,0.5,0.4,0.5,0.6,0.8,1.6,1.8,0.5,1.6,2.9,3.0
A,FOR,M,Y15-64,PC_POP,RO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.2
A,FOR,M,Y15-64,PC_POP,RS,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,0.1,NaN,0.1,NaN,0.0,NaN,NaN,0.2,0.2
A,FOR,M,Y15-64,PC_POP,SE,2.1,2.4,2.7,3.3,3.3,3.4,3.5,3.7,4.4,4.9,5.9,6.4,6.5,5.2,4.5,4.1,3.5
A,FOR,M,Y15-64,PC_POP,SI,0.3,0.3,0.3,0.6,1.0,0.8,0.7,0.7,0.8,0.8,1.2,1.6,2.4,1.5,1.8,2.0,1.5
A,FOR,M,Y15-64,PC_POP,SK,NaN,NaN,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.2,0.1,NaN,NaN,NaN,NaN
A,FOR,M,Y15-64,PC_POP,UK,4.7,4.5,4.2,4.1,3.8,3.6,3.9,4.0,4.5,4.4,4.2,4.0,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,AT,2.8,2.5,2.4,2.6,3.0,3.2,3.7,4.3,4.8,5.4,4.9,5.0,4.8,4.1,4.3,5.2,5.8
A,FOR,M,Y20-64,PC_POP,BA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,BE,2.9,3.1,3.3,3.7,3.7,3.8,4.3,3.4,3.4,3.2,3.1,3.4,3.4,2.8,2.9,3.2,4.0
A,FOR,M,Y20-64,PC_POP,BG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,CH,6.7,7.4,5.2,5.5,7.8,8.3,8.3,8.8,9.0,8.7,8.3,8.2,8.1,7.9,8.1,8.7,9.1
A,FOR,M,Y20-64,PC_POP,CY,8.7,9.8,11.3,10.4,9.4,7.0,5.2,4.7,5.8,6.2,6.9,7.8,10.5,8.7,9.9,11.3,12.0
A,FOR,M,Y20-64,PC_POP,CZ,0.4,0.5,0.5,0.4,0.4,0.4,0.3,0.4,0.5,0.5,0.4,0.6,0.6,0.7,0.9,1.3,1.6
A,FOR,M,Y20-64,PC_POP,DE,1.6,1.6,1.2,1.3,1.6,2.0,2.5,3.1,4.5,5.0,5.2,4.9,3.4,4.4,4.5,5.1,5.4
A,FOR,M,Y20-64,PC_POP,DK,0.8,1.2,1.2,1.5,1.8,2.0,2.3,2.6,2.3,2.9,2.9,2.8,2.8,1.7,1.3,1.5,2.8
A,FOR,M,Y20-64,PC_POP,EA20,2.1,1.9,1.7,1.6,1.5,1.5,1.5,1.7,2.0,2.3,2.4,2.5,2.2,2.3,2.5,2.9,3.1
A,FOR,M,Y20-64,PC_POP,EE,0.4,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.6,1.0,0.9,0.9,1.2,1.7,1.7,1.7,3.3
A,FOR,M,Y20-64,PC_POP,EL,1.9,2.1,1.9,1.7,1.4,1.0,0.8,0.6,0.4,0.4,0.5,0.6,0.5,0.3,0.2,0.2,0.2
A,FOR,M,Y20-64,PC_POP,ES,5.1,4.4,3.8,2.9,1.9,1.1,1.1,1.1,1.2,1.3,1.7,2.3,2.6,2.6,3.2,3.5,4.2
A,FOR,M,Y20-64,PC_POP,EU27_2020,1.6,1.6,1.4,1.4,1.3,1.2,1.3,1.4,1.7,1.9,2.1,2.2,1.9,2.0,2.1,2.4,2.7
A,FOR,M,Y20-64,PC_POP,FI,0.7,0.9,0.9,1.0,1.2,1.3,1.1,1.1,0.9,0.8,1.0,1.2,1.2,1.5,1.7,2.3,2.7
A,FOR,M,Y20-64,PC_POP,FR,1.3,1.2,1.0,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.4,1.1,1.2,1.2,1.2
A,FOR,M,Y20-64,PC_POP,HR,NaN,NaN,NaN,0.1,NaN,0.1,NaN,NaN,NaN,NaN,0.1,NaN,0.1,NaN,0.1,0.3,0.3
A,FOR,M,Y20-64,PC_POP,HU,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.5
A,FOR,M,Y20-64,PC_POP,IE,11.6,10.4,8.1,6.2,4.6,3.9,4.0,4.8,5.0,5.5,6.1,6.6,5.8,4.6,5.8,6.4,7.0
A,FOR,M,Y20-64,PC_POP,IS,NaN,NaN,NaN,1.7,0.9,1.5,1.4,1.2,NaN,NaN,0.7,2.1,2.2,2.7,2.6,3.1,2.9
A,FOR,M,Y20-64,PC_POP,IT,1.0,1.2,1.4,1.3,1.3,1.1,0.9,0.9,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.8
A,FOR,M,Y20-64,PC_POP,LT,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,0.2,0.2,0.3,0.4,0.5,0.3,0.6,0.5,1.1
A,FOR,M,Y20-64,PC_POP,LU,10.8,11.1,10.6,13.1,14.1,12.3,13.0,14.0,15.4,14.8,17.0,19.2,16.9,5.9,11.9,12.8,17.7
A,FOR,M,Y20-64,PC_POP,LV,0.2,0.4,NaN,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.6,NaN,NaN,NaN,1.0
A,FOR,M,Y20-64,PC_POP,ME,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,MK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,MT,NaN,0.4,0.5,NaN,0.5,1.0,1.1,1.5,1.5,4.9,8.2,11.9,10.0,8.1,11.2,18.0,16.1
A,FOR,M,Y20-64,PC_POP,NL,0.6,0.5,0.5,0.6,0.7,0.8,0.8,0.8,0.7,1.0,1.4,1.5,1.1,3.1,2.4,3.0,3.3
A,FOR,M,Y20-64,PC_POP,NO,2.4,3.0,3.4,3.9,4.8,5.5,4.9,5.7,4.7,4.4,5.7,4.3,4.2,2.9,3.4,3.4,3.1
A,FOR,M,Y20-64,PC_POP,PL,0.1,NaN,0.1,NaN,0.0,0.1,0.1,0.2,0.3,0.4,0.6,0.7,0.6,0.1,0.2,0.6,0.9
A,FOR,M,Y20-64,PC_POP,PT,1.0,1.0,1.1,0.8,0.5,0.5,0.5,0.4,0.5,0.6,0.8,1.6,1.8,0.5,1.6,2.9,2.9
A,FOR,M,Y20-64,PC_POP,RO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.2
A,FOR,M,Y20-64,PC_POP,RS,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,0.1,NaN,0.1,NaN,0.1,NaN,NaN,0.2,0.2
A,FOR,M,Y20-64,PC_POP,SE,2.2,2.6,2.8,3.4,3.3,3.4,3.5,3.6,4.4,5.0,6.0,6.5,6.5,5.3,4.5,4.2,3.7
A,FOR,M,Y20-64,PC_POP,SI,0.3,0.3,0.2,0.6,1.1,0.9,0.7,0.7,0.8,0.6,1.0,1.6,2.5,1.4,1.8,2.0,1.5
A,FOR,M,Y20-64,PC_POP,SK,NaN,NaN,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,0.2,0.1,NaN,NaN,NaN,NaN
A,FOR,M,Y20-64,PC_POP,UK,4.8,4.7,4.4,4.2,3.9,3.7,4.1,4.2,4.6,4.4,4.3,4.1,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,AT,2.3,2.1,2.0,2.2,2.5,2.6,3.0,3.4,3.9,4.4,4.0,4.0,3.9,3.4,3.4,4.2,4.7
A,FOR,M,Y_GE15,PC_POP,BA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,BE,2.4,2.5,2.7,3.1,3.0,3.1,3.4,2.8,2.7,2.5,2.4,2.7,2.6,2.2,2.3,2.5,3.1
A,FOR,M,Y_GE15,PC_POP,BG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,CH,5.3,5.9,4.0,4.3,6.2,6.6,6.6,7.1,7.0,6.9,6.6,6.3,6.2,6.2,6.4,6.8,7.0
A,FOR,M,Y_GE15,PC_POP,CY,7.3,8.2,9.5,8.6,7.8,5.9,4.4,4.0,4.8,5.0,5.8,6.4,8.5,6.9,7.8,8.8,9.5
A,FOR,M,Y_GE15,PC_POP,CZ,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.5,0.5,0.5,0.7,1.0,1.3
A,FOR,M,Y_GE15,PC_POP,DE,1.3,1.3,0.9,1.0,1.3,1.5,1.9,2.4,3.6,3.9,4.1,3.9,2.7,3.4,3.5,4.1,4.4
A,FOR,M,Y_GE15,PC_POP,DK,0.7,0.9,0.9,1.2,1.4,1.5,1.8,1.9,1.7,2.2,2.2,2.1,2.1,1.3,1.0,1.1,2.0
A,FOR,M,Y_GE15,PC_POP,EA20,1.7,1.6,1.4,1.4,1.3,1.2,1.3,1.4,1.7,1.8,1.9,2.0,1.7,1.9,2.0,2.3,2.5
A,FOR,M,Y_GE15,PC_POP,EE,0.3,0.4,0.3,NaN,NaN,NaN,NaN,NaN,0.5,0.8,0.7,0.8,1.0,1.3,1.4,1.5,2.9
A,FOR,M,Y_GE15,PC_POP,EL,1.5,1.6,1.5,1.4,1.1,0.7,0.6,0.4,0.3,0.3,0.4,0.5,0.4,0.2,0.1,0.2,0.1
A,FOR,M,Y_GE15,PC_POP,ES,4.5,4.0,3.4,2.6,1.7,1.1,1.0,1.0,1.0,1.2,1.5,2.0,2.2,2.3,2.7,3.1,3.6
A,FOR,M,Y_GE15,PC_POP,EU27_2020,1.4,1.3,1.2,1.1,1.1,1.0,1.1,1.2,1.4,1.6,1.7,1.8,1.6,1.6,1.7,2.0,2.2
A,FOR,M,Y_GE15,PC_POP,FI,0.6,0.8,0.8,0.8,0.9,1.0,0.8,0.8,0.7,0.6,0.7,0.9,0.9,1.2,1.3,1.7,2.0
A,FOR,M,Y_GE15,PC_POP,FR,1.1,1.0,0.8,1.0,1.0,0.9,0.9,0.9,0.9,1.0,1.1,1.1,1.1,0.9,0.9,1.0,0.9
A,FOR,M,Y_GE15,PC_POP,HR,NaN,NaN,NaN,0.1,NaN,0.1,NaN,NaN,NaN,NaN,0.1,NaN,0.1,NaN,0.1,0.2,0.2
A,FOR,M,Y_GE15,PC_POP,HU,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4
A,FOR,M,Y_GE15,PC_POP,IE,9.6,8.6,6.8,5.3,3.9,3.2,3.3,3.8,4.0,4.4,4.9,5.3,4.6,3.6,4.5,5.0,5.5
A,FOR,M,Y_GE15,PC_POP,IS,NaN,NaN,NaN,1.5,0.8,1.4,1.2,1.0,NaN,NaN,0.6,1.7,1.9,2.2,2.1,2.4,2.3
A,FOR,M,Y_GE15,PC_POP,IT,1.0,1.0,1.2,1.1,1.1,0.9,0.8,0.8,0.7,0.6,0.6,0.7,0.6,0.5,0.6,0.6,0.6
A,FOR,M,Y_GE15,PC_POP,LT,NaN,NaN,NaN,NaN,NaN,NaN,0.2,NaN,0.1,0.2,0.3,0.4,0.4,0.3,0.5,0.5,1.0
A,FOR,M,Y_GE15,PC_POP,LU,8.8,9.2,8.9,10.9,11.7,10.4,11.0,12.1,13.3,12.6,14.4,16.2,14.0,4.9,10.1,10.9,14.8
A,FOR,M,Y_GE15,PC_POP,LV,0.2,0.3,NaN,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.5,NaN,NaN,NaN,0.8
A,FOR,M,Y_GE15,PC_POP,ME,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,MK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,MT,0.2,0.4,0.4,NaN,0.5,0.8,1.0,1.4,1.2,3.9,6.5,9.6,8.0,6.6,9.0,14.5,12.8
A,FOR,M,Y_GE15,PC_POP,NL,0.5,0.4,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.9,1.1,1.1,0.9,2.5,1.9,2.3,2.6
A,FOR,M,Y_GE15,PC_POP,NO,2.1,2.5,2.9,3.3,4.1,4.6,3.7,4.4,3.6,3.4,4.5,3.5,3.3,2.2,2.5,2.6,2.4
A,FOR,M,Y_GE15,PC_POP,PL,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.5,0.6,0.5,0.1,0.2,0.5,0.8
A,FOR,M,Y_GE15,PC_POP,PT,0.9,1.0,1.0,0.7,0.4,0.5,0.4,0.4,0.4,0.5,0.6,1.3,1.4,0.4,1.2,2.2,2.3
A,FOR,M,Y_GE15,PC_POP,RO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1
A,FOR,M,Y_GE15,PC_POP,RS,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,0.1,NaN,0.1,NaN,0.0,NaN,NaN,0.1,0.2
A,FOR,M,Y_GE15,PC_POP,SE,1.7,2.0,2.2,2.7,2.6,2.7,2.8,3.0,3.5,3.9,4.7,5.1,5.2,4.1,3.5,3.2,2.7
A,FOR,M,Y_GE15,PC_POP,SI,0.2,0.3,0.2,0.6,0.9,0.7,0.6,0.6,0.7,0.6,1.0,1.3,2.0,1.2,1.4,1.7,1.2
A,FOR,M,Y_GE15,PC_POP,SK,NaN,NaN,0.1,NaN,NaN,NaN,0.1,NaN,NaN,NaN,0.1,0.1,0.1,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE15,PC_POP,UK,3.9,3.8,3.5,3.3,3.1,2.9,3.2,3.3,3.6,3.5,3.3,3.2,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE20,PC_POP,AT,2.3,2.1,2.0,2.2,2.5,2.6,3.0,3.5,3.9,4.4,3.9,4.0,3.9,3.4,3.5,4.2,4.7
A,FOR,M,Y_GE20,PC_POP,BA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE20,PC_POP,BE,2.5,2.6,2.7,3.1,3.0,3.2,3.5,2.8,2.7,2.6,2.5,2.7,2.7,2.2,2.3,2.5,3.1
A,FOR,M,Y_GE20,PC_POP,BG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,FOR,M,Y_GE20,PC_POP,CH,5.5,6.1,4.2,4.5,6.4,6.8,6.8,7.2,7.3,7.1,6.7,6.5,6.4,6.3,6.4,6.9,7.1
A,FOR,M,Y_GE20,PC_POP,CY,7.6,8.4,9.8,8.9,8.0,6.1,4.5,4.0,4.8,5.2,5.8,6.4,8.5,7.0,7.9,9.0,9.6
A,FOR,M,Y_GE20,PC_POP,CZ,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.5,0.5,0.5,0.7,1.0,1.3
A,FOR,M,Y_GE20,PC_POP,DE,1.3,1.3,0.9,1.0,1.3,1.6,1.9,2.4,3.5,3.9,4.0,3.8,2.6,3.4,3.5,3.9,4.2
A,FOR,M,Y_GE20,PC_POP,DK,0.6,1.0,1.0,1.2,1.4,1.6,1.9,2.0,1.8,2.2,2.2,2.1,2.2,1.3,1.0,1.2,2.1
A,FOR,M,Y_GE20,PC_POP,EA20,1.7,1.6,1.4,1.3,1.2,1.2,1.2,1.4,1.6,1.8,1.9,2.0,1.7,1.8,2.0,2.2,2.5
A,FOR,M,Y_GE20,PC_POP,EE,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.8,0.7,0.8,1.0,1.4,1.4,1.5,2.7
A,FOR,M,Y_GE20,PC_POP,EL,1.5,1.6,1.5,1.3,1.1,0.8,0.6,0.4,0.3,0.3,0.4,0.5,0.4,0.2,0.1,0.1,0.1
A,FOR,M,Y_GE20,PC_POP,ES,4.2,3.7,3.2,2.4,1.6,1.0,0.9,1.0,1.0,1.1,1.4,2.0,2.2,2.2,2.7,3.0,3.5
A,FOR,M,Y_GE20,PC_POP,EU27_2020,1.4,1.3,1.2,1.1,1.0,1.0,1.1,1.2,1.4,1.5,1.7,1.8,1.5,1.6,1.7,1.9,2.1
A,FOR,M,Y_GE20,PC_POP,FI,0.6,0.7,0.8,0.8,0.9,1.1,0.8,0.9,0.7,0.6,0.7,0.9,0.9,1.1,1.3,1.7,2.0
A,FOR,M,Y_GE20,PC_POP,FR,1.1,1.0,0.8,1.0,1.0,0.9,0.9,0.9,0.9,1.0,1.0,1.1,1.1,0.9,0.9,0.9,0.9
